ProvID,Name,Capital,Owner,Cores,Culture,Religion,devtax,devprod,devmanp,tradeg,area,region,segion,iscity,inhre,ExtraCost,HasFort
952,Powhatan,Powhatan,POW,POW,powhatan,totemism,2,2,1,tobacco,chesapeake,southeast_america,north_america,yes,no,0,no
953,Conoy,Conoy,XXX,none,powhatan,totemism,2,2,2,unknown,maryland,northeast_america,north_america,no,no,0,no
954,Allegheny,Allegheny,XXX,none,susquehannock,totemism,1,2,2,unknown,susquehanna,northeast_america,north_america,no,no,0,no
955,Susquehanna,Susquehanna,SUS,SUS,susquehannock,totemism,2,2,2,grain,delaware_valley,northeast_america,north_america,yes,no,0,no
956,Lenape,Lenape,LEN,LEN,delaware,totemism,2,2,1,fur,delaware_valley,northeast_america,north_america,yes,no,10,no
957,Delaware,Delaware,XXX,none,delaware,totemism,4,3,3,unknown,delaware_valley,northeast_america,north_america,no,no,0,no
958,Seneca,Seneca,XXX,none,huron,totemism,1,2,1,fur,iroquoisia,northeast_america,north_america,no,no,0,no
959,Cayuga,Cayuga,IRO,IRO,iroquois,totemism,2,2,1,fur,iroquoisia,northeast_america,north_america,yes,no,0,no
960,Onondaga,Onondaga,IRO,IRO,iroquois,totemism,3,3,2,fur,iroquoisia,northeast_america,north_america,yes,no,0,no
961,Oneida,Oneida,IRO,IRO,iroquois,totemism,2,2,1,fur,iroquoisia,northeast_america,north_america,yes,no,0,no
962,Unami,Unami,XXX,none,delaware,totemism,2,2,1,unknown,delaware_valley,northeast_america,north_america,no,no,0,no
963,Mahican,Mahican,XXX,none,mahican,totemism,1,2,2,unknown,hudson_valley,northeast_america,north_america,no,no,0,no
964,Mohawk,Mohawk,IRO,IRO,iroquois,totemism,2,2,2,fur,iroquoisia,northeast_america,north_america,yes,no,0,no
965,Manhattan,Manhattan,XXX,none,delaware,totemism,2,2,1,unknown,hudson_valley,northeast_america,north_america,no,no,10,no
966,Nipmuc,Nipmuc,XXX,none,pequot,totemism,2,2,1,unknown,massachusetts_bay,northeast_america,north_america,no,no,0,no
967,Narraganset,Narraganset,XXX,none,pequot,totemism,3,2,1,unknown,connecticut_valley,northeast_america,north_america,no,no,0,no
968,Massachusetts,Massachusetts,XXX,none,pequot,totemism,4,4,2,unknown,massachusetts_bay,northeast_america,north_america,no,no,10,no
969,Pocumtuk,Pocumtuk,MAH,MAH,mahican,totemism,2,2,3,naval_supplies,south_iroquoisia,northeast_america,north_america,yes,no,0,no
970,Merrimack,Merrimack,XXX,none,abenaki,totemism,2,2,1,unknown,great_woods,northeast_america,north_america,no,no,0,no
971,Penobscott,Abnaki,ABE,ABE,abenaki,totemism,1,2,2,naval_supplies,maine,northeast_america,north_america,yes,no,0,no
972,Nootka,Nootka,XXX,none,aleutian,totemism,1,1,1,unknown,straits_of_georgia,cascadia,north_america,no,no,0,no
973,Squamish,Squamish,XXX,none,salish,totemism,2,2,1,unknown,straits_of_georgia,cascadia,north_america,no,no,0,no
974,Kwakiutl,Kwakiutl,XXX,none,aleutian,totemism,1,1,1,unknown,straits_of_georgia,cascadia,north_america,no,no,0,no
975,Tsimshian,Tsimshian,XXX,none,chinook,totemism,1,1,1,unknown,hecate_strait,cascadia,north_america,no,no,0,no
976,Tlingit,Tlingit,XXX,none,haida,totemism,1,1,1,unknown,east_alaska,cascadia,north_america,no,no,0,no
977,Yakutat,Yakutat,XXX,none,aleutian,totemism,1,1,1,unknown,east_alaska,cascadia,north_america,no,no,0,no
978,Kenai,Alaska,XXX,none,aleutian,totemism,1,1,1,unknown,alaska,cascadia,north_america,no,no,0,no
979,Aleut,Aleut,XXX,none,aleutian,totemism,1,1,1,unknown,northern_polynesia,oceanea,oceania,no,no,0,no
980,Beothuk,Beothuk,XXX,none,cree,totemism,1,2,1,unknown,newfoundland,canada,north_america,no,no,0,no
981,Taqamkuk,Taqamkuk,XXX,none,cree,totemism,1,2,1,unknown,newfoundland,canada,north_america,no,no,0,no
982,Unamakik,Unamakik,XXX,none,mikmaq,totemism,1,1,1,unknown,lower_acadia,canada,north_america,no,no,0,no
983,Epekwitk,Epekwitk,XXX,none,mikmaq,totemism,1,1,1,unknown,lower_acadia,canada,north_america,no,no,0,no
984,Sipeknekatik,Sipeknekatik,XXX,none,mikmaq,totemism,2,2,1,unknown,lower_acadia,canada,north_america,no,no,0,no
985,Mikmaq,Micmac,XXX,none,mikmaq,totemism,2,2,1,fish,upper_acadia,canada,north_america,no,no,0,no
986,Kespek,Kespek,XXX,none,mikmaq,totemism,1,1,1,unknown,notre_dame_mountains,canada,north_america,no,no,0,no
987,Niagara,Niagara,HUR,HUR,huron,totemism,2,2,2,fur,upper_canada,canada,north_america,yes,no,0,no
988,Huron,Huron,HUR,HUR,huron,totemism,2,2,4,fur,huronia,canada,north_america,yes,no,0,no
989,Ontario,Ontario,XXX,none,huron,totemism,2,2,2,grain,upper_canada,canada,north_america,no,no,0,no
990,Maisouna,Kwedech,XXX,none,huron,totemism,3,2,1,unknown,lower_canada,canada,north_america,no,no,0,no
991,Nipissing,Nipissing,XXX,none,anishinabe,totemism,2,2,1,fur,upper_ontario,canada,north_america,no,no,0,no
992,Algonquin,Algonquin,XXX,none,anishinabe,totemism,3,2,1,unknown,laurentian,canada,north_america,no,no,0,no
993,Hochelaga,Hochelega,XXX,none,huron,totemism,2,2,1,unknown,lower_canada,canada,north_america,no,no,10,no
994,Stadacona,Stadacona,XXX,none,huron,totemism,4,4,2,unknown,notre_dame_mountains,canada,north_america,no,no,10,no
995,Tadoussac,Tadoussac,XXX,none,cree,totemism,2,2,1,unknown,notre_dame_mountains,canada,north_america,no,no,0,no
996,Innu,Innu,XXX,none,cree,totemism,1,1,1,unknown,cote_nord,canada,north_america,no,no,0,no
997,Chisedec,Labrador,XXX,none,inuit,totemism,1,1,1,unknown,labrador,canada,north_america,no,no,0,no
998,Qikirmiut,Ungava,XXX,none,inuit,totemism,1,2,1,unknown,james_bay,hudson_bay,north_america,no,no,0,no
999,Cisasipi,Nunavik,XXX,none,cree,totemism,1,2,1,unknown,james_bay,hudson_bay,north_america,no,no,0,no
1000,Cree,Cree,XXX,none,cree,totemism,1,2,1,unknown,james_bay,hudson_bay,north_america,no,no,0,no
1001,Soto,Sault,XXX,none,anishinabe,totemism,2,2,1,unknown,upper_ontario,canada,north_america,no,no,0,no
1002,Abitibi,Abitbi,XXX,none,cree,totemism,1,1,1,fur,inner_ontario,hudson_bay,north_america,no,no,0,no
1003,Mosoni,Moose Cree ,XXX,none,cree,totemism,1,2,1,unknown,james_bay,hudson_bay,north_america,no,no,0,no
1004,Attawapiskat,Attawapiskat,XXX,none,cree,totemism,1,2,1,unknown,james_bay,hudson_bay,north_america,no,no,0,no
1005,Muskegon,Swampy Cree ,XXX,none,cree,totemism,1,2,1,unknown,hudson_bay,hudson_bay,north_america,no,no,10,no
1006,Chipewyan,Chipewyan,XXX,none,chipewyan,totemism,1,2,1,unknown,hudson_bay,hudson_bay,north_america,no,no,0,no
1007,Ojibwa,Ojibwa,XXX,none,anishinabe,totemism,1,1,1,unknown,upper_ontario,canada,north_america,no,no,0,no
1008,Winnipeg,Manitoba,XXX,none,nakota,totemism,1,1,1,unknown,red_river,hudson_bay,north_america,no,no,10,no
1009,Atikaki,Manitoba,XXX,none,cree,totemism,1,1,1,unknown,hudson_bay,hudson_bay,north_america,no,no,0,no
1010,Manitoba,Manitoba,XXX,none,cree,totemism,1,1,1,unknown,red_river,hudson_bay,north_america,no,no,0,no
1011,Kinougeoulini,Woods cree ,XXX,none,cree,totemism,1,1,1,unknown,saskatchewan,hudson_bay,north_america,no,no,0,no
1012,Satsuma,Kagoshima,SMZ,SMZ,kyushuan,shinto,3,3,3,tea,kyushu,japan,far_east,yes,no,0,no
1013,Cheongju,Cheongju,KOR,KOR,korean,confucianism,3,3,2,grain,south_korea,korea,far_east,yes,no,0,no
1014,Bungo,Funai,OTM,OTM,kyushuan,shinto,4,2,3,tropical_wood,northern_kyushu,japan,far_east,yes,no,0,no
1015,Okinawa,Shuri,RYU,RYU,kyushuan,animism,2,2,1,chinaware,kyushu,japan,far_east,yes,no,0,no
1016,Ha Tinh,Ha Tinh ,DAI,DAI&TOK,vietnamese,mahayana,2,2,2,fish,vietnam,indo_china,east_indies,yes,no,0,no
1017,Suo,Yamaguchi,OUC,OUC,japanese,shinto,4,2,3,silk,saigoku,japan,far_east,yes,no,0,no
1018,Izumo,Matsue,AMA,AMA,japanese,shinto,3,3,2,iron,sanindo,japan,far_east,yes,no,0,yes
1019,Harima,Himeji,YMN,YMN&HSK,japanese,shinto,3,3,2,grain,saigoku,japan,far_east,yes,no,0,no
1020,Kyoto,Kyoto,ASK,ASK,japanese,shinto,6,5,2,silk,kinai,japan,far_east,yes,no,0,no
1021,Settsu,Naniwa,HSK,HSK,japanese,shinto,6,6,3,chinaware,kinai,japan,far_east,yes,no,0,no
1022,Indrapura,Indrapura,CHA,CHA&ANN,cham,hinduism,4,4,2,cloth,champa,indo_china,east_indies,yes,no,0,no
1023,Echizen,Takefu,SBA,SBA,japanese,shinto,3,4,2,silk,hokuriku,japan,far_east,yes,no,0,no
1024,Echigo,Naoetsu,UES,UES,togoku,shinto,4,4,3,grain,hokuriku,japan,far_east,yes,no,0,no
1025,Uzen,Yamagata,SBA,SBA,togoku,shinto,2,2,3,grain,thohoku,japan,far_east,yes,no,0,no
1026,Rikuzen,Aizu,DTE,DTE,togoku,shinto,3,3,3,grain,thohoku,japan,far_east,yes,no,0,no
1027,Hitachi,Ota,STK,STK,togoku,shinto,2,2,2,fish,eastern_kanto,japan,far_east,yes,no,0,no
1028,Musashi,Kawagoe,UES,UES,togoku,shinto,6,6,3,fish,kanto,japan,far_east,yes,no,15,no
1029,Kai,Kofu,TKD,TKD,togoku,shinto,3,3,3,grain,chubu,japan,far_east,yes,no,0,no
1030,Owari,Kiyosu,SBA,SBA,togoku,shinto,4,4,2,dyes,chubu,japan,far_east,yes,no,0,no
1031,Kamikawa,Kamikawa,ANU,ANU,ainu,animism,1,1,1,fish,hokkaido,japan,far_east,yes,no,0,no
1032,The Kurils,Kuril,XXX,none,ainu,animism,1,1,1,fish,hokkaido,japan,far_east,no,no,0,no
1033,Sakhalin,Sakhalin,MYR,MYR,ainu,animism,1,1,1,fish,ilan_hala,manchuria,central_europe,yes,no,0,no
1034,Kamchatka,Kamchatka,KMC,KMC,kamchatkan,tengri,1,1,1,fish,kamchatka,east_siberia,central_europe,yes,no,0,no
1035,Penzhina,Penzhinsky,XXX,none,kamchatkan,tengri,1,1,1,unknown,kamchatka,east_siberia,central_europe,no,no,0,no
1036,Kolyma,Srednekolymsk,XXX,none,yukagyr,tengri,1,1,1,unknown,kolyma,east_siberia,central_europe,no,no,0,no
1037,Omolon,Omolon,HOD,HOD,yukagyr,tengri,1,1,1,fur,kolyma,east_siberia,central_europe,yes,no,0,no
1038,Karalveyem,Karalveyem,XXX,none,yukagyr,tengri,1,1,1,unknown,kamchatka,east_siberia,central_europe,no,no,0,no
1039,Verkhoyansk,Verkhoyansk,XXX,none,yukagyr,tengri,1,1,1,unknown,kolyma,east_siberia,central_europe,no,no,0,no
1040,Suntar Khayata,Suntar Khayata ,XXX,none,yukagyr,tengri,1,1,1,unknown,magadan,east_siberia,central_europe,no,no,0,no
1041,Gizhiga,Gizhiga,CHV,CHV,kamchatkan,tengri,1,1,1,fur,magadan,east_siberia,central_europe,yes,no,0,no
1042,Sakha,Sakha,XXX,none,yakut,tengri,1,1,1,unknown,sakha,east_siberia,central_europe,no,no,0,no
1043,Okhotsk,Okhotsk,XXX,none,yakut,tengri,1,1,1,unknown,okhotsk,east_siberia,central_europe,no,no,0,no
1044,Tauisk,Tauisk,XXX,none,kamchatkan,tengri,1,1,1,unknown,magadan,east_siberia,central_europe,no,no,0,no
1045,Yakut,Yakutsk,XXX,none,yakut,tengri,1,1,1,unknown,yakutia,east_siberia,central_europe,no,no,0,no
1046,Maya,Ust-Maya,XXX,none,yakut,tengri,1,1,1,unknown,sakha,east_siberia,central_europe,no,no,0,no
1047,Jugjur,Jugjur,XXX,none,yakut,tengri,1,1,1,unknown,okhotsk,east_siberia,central_europe,no,no,0,no
1048,Miyoo Gasan,Miyoo Gasan ,MYR,MYR,manchu,tengri,2,2,2,fur,ilan_hala,manchuria,central_europe,yes,no,0,no
1049,Haiilanboo,Haiilanboo,MYR,MYR,manchu,tengri,2,2,2,fur,east_heilongjiang,manchuria,central_europe,yes,no,0,no
1050,Deren,Deren,MYR,MYR,manchu,tengri,4,4,3,fur,ilan_hala,manchuria,central_europe,yes,no,0,no
1051,Aldan,Aldan,XXX,none,yakut,tengri,1,1,1,unknown,yakutia,east_siberia,central_europe,no,no,0,no
1052,Stanovoy,Stanovoy,XXX,none,yakut,tengri,1,1,2,unknown,okhotsk,east_siberia,central_europe,no,no,0,no
1053,Hinggan,Hinggan,MYR,MYR,manchu,tengri,2,2,3,fur,east_heilongjiang,manchuria,central_europe,yes,no,0,no
1054,Mukhtuya,Mukhtuya,XXX,none,tungus,tengri,1,1,1,unknown,yakutia,east_siberia,central_europe,no,no,0,no
1055,Kirenga,Kirenga,BRT,BRT,buryat,tengri,2,2,2,fur,buryatia,east_siberia,central_europe,yes,no,0,no
1056,Barguzin,Barguzin,BRT,BRT,buryat,tengri,3,3,3,gold,buryatia,east_siberia,central_europe,yes,no,0,no
1057,Ude,Udinskoye,BRT,BRT,buryat,tengri,3,3,2,fish,buryatia,east_siberia,central_europe,yes,no,0,no
1058,Onan Gol,Onan Gol ,KRC,KRC,buryat,tengri,1,1,1,fur,buryatia,east_siberia,central_europe,yes,no,0,no
2436,Chuna,Chunskaya,XXX,none,tungus,tengri,1,1,1,unknown,tunguska,west_siberia,tartary,no,no,0,no
2433,Vah,Vah,SHY,SHY&SIB,ostyaki,tengri,2,2,2,fur,ob,west_siberia,tartary,yes,no,0,no
480,Pegaya Orda,Pegaya Orda ,XXX,none,kirgiz,tengri,1,1,1,unknown,ob,west_siberia,tartary,no,no,0,no
1068,Ket,Ket,XXX,none,ostyaki,tengri,1,1,1,unknown,ob,west_siberia,tartary,no,no,0,no
2428,Yugan,Yugan,SHY,SIB&SHY,ostyaki,sunni,1,1,1,fur,ob,west_siberia,tartary,yes,no,0,no
2429,Agan,Variegansk,SHY,SIB&SHY,ostyaki,sunni,1,1,1,fur,ob,west_siberia,tartary,yes,no,0,no
1065,Kuznetsk,Kuznetsk,XXX,none,kirgiz,tengri,1,1,1,unknown,tannu_uriankhai,mongolia,central_europe,no,no,0,no
1066,Altai Uriankhai,Altai Uriankhai ,OIR,OIR,buryat,tengri,1,1,1,fur,tannu_uriankhai,mongolia,central_europe,yes,no,0,no
2354,Shegendyk,Shegendyk,SHY,KZH&SHY,khazak,sunni,3,3,3,iron,none,transoderland,central_europe,yes,no,0,no
479,Kerey,Kerey,SHY,KZH&SHY,khazak,sunni,2,2,2,copper,none,transoderland,central_europe,yes,no,0,no
2357,Aksary,Aksary,SHY,KZH&SHY,khazak,sunni,1,1,1,naval_supplies,none,transoderland,central_europe,yes,no,0,no
2434,Barnaul,Barnaul,XXX,none,kirgiz,tengri,1,1,1,unknown,none,transoderland,central_europe,no,no,0,no
60,none,Bautzen,LUS,LUS,lusatian,catholic,3,3,1,cloth,none,transoderland,central_europe,yes,yes,0,no
44,none,Hamburg,HAM,HAM,pommeranian,catholic,7,7,5,fish,none,transoderland,central_europe,yes,yes,25,yes
54,none,Bremervörde,OLD,OLD,pommeranian,catholic,3,3,4,fish,none,transoderland,central_europe,yes,yes,0,no
1758,none,Hannover,BRU,BRU,pommeranian,catholic,4,4,4,cloth,none,transoderland,central_europe,yes,yes,0,no
1874,none,Bremen,OLD,OLD,pommeranian,catholic,6,6,4,fish,none,transoderland,central_europe,yes,yes,10,yes
45,none,Lübeck,HSA,HSA,pommeranian,catholic,7,7,3,naval_supplies,none,transoderland,central_europe,yes,yes,15,yes
1077,Solikamsk,Usolye Kamskoye ,PRM,PRM,uralic,orthodox,3,5,1,salt,perm,ural,eastern_europe,yes,no,0,no
1078,Tura,Neromkar,XXX,none,uralic,tengri,1,1,1,unknown,ural,ural,eastern_europe,no,no,0,no
1079,Viatka,Hlynov,MOS,MOS,russian,orthodox,3,3,4,copper,galich,ural,eastern_europe,yes,no,0,no
1080,Pelym,Pelym,XXX,none,uralic,tengri,1,1,1,unknown,ural,ural,eastern_europe,no,no,0,no
1081,Simbirsk,Bolgar,KAZ,KAZ,kazani,sunni,1,1,1,iron,samara,ural,eastern_europe,yes,no,0,no
1082,Kazan,Kazan,KAZ,KAZ,kazani,sunni,6,6,3,grain,kazan,ural,eastern_europe,yes,no,10,yes
1083,Vetluga,Yur,MOS,MOS,russian,orthodox,3,3,2,grain,galich,ural,eastern_europe,yes,no,0,no
1084,Wadjuk,Wadjuk,XXX,none,aboriginal,animism,2,2,1,unknown,western_australia,australia,oceania,no,no,0,no
1085,Paredarerme,Paredarerme,XXX,none,aboriginal,animism,2,2,2,unknown,southern_australia,australia,oceania,no,no,0,no
1086,Kaurna,Kaurna,XXX,none,aboriginal,animism,3,3,1,unknown,murray_river,australia,oceania,no,no,0,no
1087,Wurundjeri,Wurundjeri,XXX,none,aboriginal,animism,3,3,1,unknown,murray_river,australia,oceania,no,no,0,no
1088,Wergaia,Wergaia,XXX,none,aboriginal,animism,1,1,1,unknown,murray_river,australia,oceania,no,no,0,no
1089,Wiradjuri,Wiradjuri,XXX,none,aboriginal,animism,3,3,2,unknown,southern_australia,australia,oceania,no,no,0,no
1090,Eora,Eora,XXX,none,aboriginal,animism,4,4,2,unknown,southern_australia,australia,oceania,no,no,10,no
1091,Kamilaroi,Kamilaroi,XXX,none,aboriginal,animism,1,1,1,unknown,eastern_australia,australia,oceania,no,no,0,no
1092,Bundjalung,Bundjalung,XXX,none,aboriginal,animism,3,3,2,unknown,eastern_australia,australia,oceania,no,no,0,no
1093,Barunggam,Barunggam,XXX,none,aboriginal,animism,1,1,1,unknown,eastern_australia,australia,oceania,no,no,0,no
1094,Turrbal,Brisbane,XXX,none,aboriginal,animism,3,3,2,unknown,eastern_australia,australia,oceania,no,no,0,no
1095,Falklands,Falklands,XXX,none,none,none,1,1,1,unknown,south_atlantic_islands,la_plata,south_america,no,no,0,no
1096,Cape Verde,Cape Verde ,XXX,none,none,none,1,1,1,unknown,cap_verde,guinea,africa,no,no,0,no
1097,Fernando Po,Fernando Po ,XXX,none,yorumba,shamanism,2,2,1,unknown,sao_tome,guinea,africa,no,no,0,no
1098,St. Helena,none,XXX,none,none,none,1,1,1,unknown,angola_namibia,kongo,africa,no,no,0,no
1099,Socotra,Suqutra,ADE,ADE,yemeni_culture,sunni,2,2,1,fish,hadramut,arabia,near_east,yes,no,0,no
1100,Mahe,Mahe,XXX,none,none,none,2,2,1,unknown,mascarenes,east_africa,africa,no,no,0,no
1101,Diego Garcia,Diego Garcia ,XXX,none,none,none,1,1,1,unknown,indian_ocean_islands,malaya,east_indies,no,no,0,no
1102,Mauritius,Mauritius,XXX,none,none,none,5,5,1,unknown,mascarenes,east_africa,africa,no,no,0,no
1103,Île Bourbon,Bourbon,XXX,none,none,none,5,5,1,unknown,mascarenes,east_africa,africa,no,no,0,no
1104,Eiriksfjord,Eiriksfjord,XXX,none,inuit,animism,1,1,1,unknown,greenland,canada,north_america,no,no,0,no
1105,Vestbygden,Vestbygden,XXX,none,inuit,animism,1,1,1,unknown,greenland,canada,north_america,no,no,0,no
1106,Whangarei,Whangarei,XXX,none,polynesian,animism,4,4,3,unknown,te_ika_a_maui,oceanea,oceania,no,no,0,no
1107,Taranaki,Taranaki,XXX,none,polynesian,animism,3,3,2,unknown,te_ika_a_maui,oceanea,oceania,no,no,0,no
1108,Tauranga,Tauranga,XXX,none,polynesian,animism,6,6,1,unknown,te_ika_a_maui,oceanea,oceania,no,no,0,no
1109,Timaru,Timaru,XXX,none,polynesian,animism,3,3,1,unknown,te_waipounamu,oceanea,oceania,no,no,0,no
1110,Agadir,Agadir,MOR,MOR&SOS,berber,sunni,3,3,2,sugar,southern_morocco,maghreb,africa,yes,no,0,no
1111,Arguin,Arguin,XXX,none,tuareg,sunni,1,1,1,unknown,cap_verde,guinea,africa,no,no,0,no
1112,Trarza,Awlil,JOL,JOL,senegambian,sunni,1,1,1,salt,jolof,guinea,africa,yes,no,0,no
1113,Cayor,Mboul,JOL,JOL,senegambian,shamanism,3,3,2,slaves,jolof,guinea,africa,yes,no,10,no
1114,Gabu,Kansala,MAL,MAL&KBU,senegambian,shamanism,3,3,2,ivory,futa_jallon,guinea,africa,yes,no,0,no
1115,Brakna,Aligh,XXX,none,fulani,shamanism,1,1,1,unknown,tekrur,niger,africa,no,no,0,no
1116,Wolof,Jowol,JOL,JOL,senegambian,shamanism,3,3,2,slaves,jolof,guinea,africa,yes,no,0,no
1117,Futa Jallon,Timbo,MAL,MAL&KBU,fulani,shamanism,3,3,3,ivory,futa_jallon,guinea,africa,yes,no,0,no
1118,Sierra Leone,Sherbro,XXX,none,dyola,shamanism,1,1,1,unknown,guinea_coast,guinea,africa,no,no,0,no
1119,Grain Coast,Mesurado,XXX,none,dyola,shamanism,1,1,1,unknown,guinea_coast,guinea,africa,no,no,0,no
1120,Bambuk,Bambuk,MAL,MAL,soninke,shamanism,6,6,2,gold,manding,niger,africa,yes,no,0,no
1121,Bure,Kurussa,MAL,MAL,mali,shamanism,6,6,2,gold,manding,niger,africa,yes,no,0,no
1122,Bagoe,Tingrela,MAL,MAL,dyola,shamanism,1,1,1,dyes,kong,niger,africa,yes,no,0,no
1123,Segu,Kirina,ZAF,ZAF,bambara,shamanism,5,5,2,grain,massina,niger,africa,yes,no,0,no
1124,Joma,Niani,MAL,MAL,mali,sunni,4,4,8,grain,manding,niger,africa,yes,no,0,no
1125,Kong,Kong,KNG,KNG,dyola,shamanism,2,2,2,ivory,kong,niger,africa,yes,no,0,no
1126,Ivory Coast,Assinie,XXX,none,aka,shamanism,1,1,1,unknown,west_africa_coast,guinea,africa,no,no,0,no
1127,Tuat,Tawat,XXX,none,tuareg,sunni,1,1,1,unknown,western_sahara,sahel,africa,no,no,0,no
1128,Taudeni,Tawdani,TMB,TMB,tuareg,sunni,1,1,1,salt,western_sahara,sahel,africa,yes,no,0,no
1129,Azawad,Arawan,TMB,TMB,tuareg,sunni,1,1,1,salt,western_sahara,sahel,africa,yes,no,0,no
1130,Tadmekka,Tadmekka al-Suq ,SON,SON,tuareg,sunni,1,1,1,wool,western_sahara,sahel,africa,yes,no,0,no
1131,Massina,Macina,ZAF,ZAF,bambara,shamanism,4,4,1,grain,massina,niger,africa,yes,no,0,no
1132,Timbuktu,Timbuktu,TMB,TMB,tuareg,sunni,8,8,2,cloth,niger_bend,sahel,africa,yes,no,10,yes
1133,Gao,Gao,SON,SON,songhai,sunni,7,7,2,cloth,niger_bend,sahel,africa,yes,no,0,yes
1134,Jenne,Jenne,JNN,JNN,bozo,shamanism,7,7,3,cloth,jenne,niger,africa,yes,no,10,yes
1135,Yatenga,Gursi,MSI,MSI&YAT,mossi,shamanism,3,3,2,wool,upper_volta,niger,africa,yes,no,0,no
1136,Gurma,Bilanga,MSI,MSI,mossi,shamanism,1,1,1,ivory,upper_volta,niger,africa,yes,no,0,no
1137,Wagadugu,Wagadugu,MSI,MSI,mossi,shamanism,3,3,3,grain,upper_volta,niger,africa,yes,no,0,no
1138,Kumasi,Akyem Kotoko ,XXX,ASH,aka,shamanism,4,4,1,gold,lower_volta,niger,africa,no,no,0,no
1139,Gold Coast,Accra,XXX,none,aka,shamanism,2,2,1,unknown,west_africa_coast,guinea,africa,no,no,10,no
1140,Abomey,Allada,DAH,DAH,fon,shamanism,1,1,1,slaves,atacora_oueme,niger,africa,yes,no,0,no
1141,Whydah,Whydah,XXX,none,fon,shamanism,1,1,1,unknown,west_africa_coast,guinea,africa,no,no,0,no
1142,Dendi,Lulama,SON,SON,songhai,sunni,3,3,1,grain,dendi,sahel,africa,yes,no,0,no
1143,Borgu,Bussa,MSI,MSI,dagomba,shamanism,1,1,1,grain,atacora_oueme,niger,africa,yes,no,0,no
1144,Oyo,Oyo,OYO,OYO,yorumba,shamanism,3,3,1,grain,lower_niger,niger,africa,yes,no,0,no
1145,Nupe,Nupe,NUP,NUP,nupe,shamanism,2,2,2,coffee,lower_niger,niger,africa,yes,no,0,no
1146,Ife,Ife Ile ,OYO,OYO,yorumba,shamanism,1,1,1,coffee,lower_niger,niger,africa,yes,no,0,no
1147,Benin,Oredo,BEN,BEN,yorumba,shamanism,4,4,3,ivory,benin,guinea,africa,yes,no,10,yes
1148,Gobir,Birnin Lalle ,KTS,KTS,hausa,sunni,3,3,3,iron,katsina,niger,africa,yes,no,0,no
1149,Katsina,Katsina,KTS,KTS,hausa,sunni,6,6,3,cloth,katsina,niger,africa,yes,no,10,no
1150,Zamfara,Dutsi,ZZZ,ZZZ,hausa,shamanism,3,3,1,grain,zazzau,niger,africa,yes,no,0,no
1151,Bonny,Bonny,XXX,none,sawabantu,shamanism,1,1,2,slaves,gulf_of_guinea,guinea,africa,no,no,0,no
1152,Idah,Idah,NUP,NUP,nupe,shamanism,1,1,1,ivory,lower_niger,niger,africa,yes,no,0,no
1153,Pindinga,Lafia,NUP,NUP,nupe,shamanism,1,1,1,wool,lower_niger,niger,africa,yes,no,0,no
1154,Zazzau,Turunku,ZZZ,ZZZ,hausa,shamanism,3,3,3,slaves,zazzau,niger,africa,yes,no,0,no
1155,Kano,Kano,KAN,KAN,hausa,sunni,5,5,5,dyes,hausa,niger,africa,yes,no,0,no
1156,Damagaram,Mashina,AIR,AIR,tuareg,sunni,1,1,1,wool,azbin,sahel,africa,yes,no,0,no
1157,Borno,Gatiga,KBO,KBO,kanuri,sunni,4,4,1,grain,bornu,sahel,africa,yes,no,10,yes
